timestamp,latitude,longitude,heading,speed,easting,northing
1429868726.6597,-33.8940051748,151.1892388651,754.8135829067,5.4724931003,332562.167917055,6248120.65016528
1429868726.66112,-33.8940047737,151.1892392137,755.027376503,5.4944701016,332562.199369544,6248120.69521704
1429868726.66257,-33.8940043753,151.1892395627,755.2420074743,5.4724931003,332562.23086377,6248120.73997117
1429868726.6641,-33.8940039779,151.1892399135,755.4591505706,5.4724931003,332562.262526404,6248120.78460631
1429868726.66567,-33.8940035817,151.1892402661,755.6816528669,5.4724931003,332562.294360053,6248120.82911964
1429868726.66713,-33.8940031851,151.1892406219,755.9086769882,5.4944701016,332562.326496616,6248120.87368601
1429868726.66855,-33.8940027912,151.1892409783,756.139469297,5.4724931003,332562.358681723,6248120.91794589
1429868726.67002,-33.894002397,151.189241338,756.3708477683,5.4944701016,332562.391175044,6248120.96225282
1429868726.67144,-33.8940020055,151.1892416982,756.6065805896,5.4724931003,332562.423718014,6248121.00625024
1429868726.67288,-33.8940016138,151.1892420617,756.8453279609,5.4944701016,332562.456574301,6248121.05028869
1429868726.67792,-33.8940012238,151.1892424519,757.090571698,6.2542778289,332562.491891875,6248121.09416956
1429868726.67933,-33.8940008347,151.1892428194,757.3376928193,5.4944701016,332562.525122187,6248121.13792646
1429868726.68075,-33.8940004484,151.1892431875,757.5874935406,5.4724931003,332562.558408262,6248121.18136441
1429868726.6822,-33.8940000619,151.1892435591,757.8395551744,5.4944701016,332562.592018693,6248121.22483001
1429868726.68364,-33.8939996783,151.1892439313,758.0958036832,5.4724931003,332562.625686393,6248121.26797285
1429868726.68506,-33.8939992962,151.1892443055,758.3538106795,5.4724931003,332562.659547367,6248121.31096416
1429868726.68649,-33.8939989154,151.1892446818,758.6124875758,5.4724931003,332562.69360184,6248121.35380235
1429868726.6879,-33.8939985346,151.1892450617,758.8735091221,5.4944701016,332562.727987781,6248121.39665707
1429868726.68933,-33.8939981567,151.1892454421,759.1354517809,5.4724931003,332562.762430622,6248121.43918364
1429868726.69082,-33.8939977803,151.1892458246,759.4019162647,5.4724931003,332562.797069195,6248121.48155093
1429868726.69586,-33.8939974595,151.1892461749,759.6728850035,5.4724931003,332562.828834855,6248121.51769695
1429868726.69727,-33.8939970846,151.1892465632,759.9432014123,5.4944701016,332562.864011417,6248121.55990512
1429868726.6987,-33.8939967127,151.189246952,760.2146901461,5.4724931003,332562.899245653,6248121.60177834
1429868726.70011,-33.8939963424,151.189247343,760.4869325174,5.4724931003,332562.934678179,6248121.64348391
1429868726.70154,-33.8939959721,151.1892477376,760.7643666137,5.4944701016,332562.970453446,6248121.68518583
1429868726.70297,-33.8939956562,151.1892480778,761.04414536,4.7095458014,332563.001291408,6248121.72078081
1429868726.70441,-33.8939952906,151.1892484752,761.3229192563,5.4724931003,332563.037326308,6248121.76196702
1429868726.70585,-33.8939949267,151.1892488747,761.6021955776,5.4724931003,332563.073561352,6248121.80297726
1429868726.70726,-33.8939945629,151.1892492779,761.8866636239,5.4944701016,332563.110144035,6248121.84397271
1429868726.70867,-33.8939942009,151.1892496834,762.1731413702,5.4944701016,332563.146930521,6248121.88478539
1429868726.71011,-33.893993842,151.1892500894,762.464894579,5.4724931003,332563.183774518,6248121.92524942
1429868726.71505,-33.8939935488,151.1892504517,762.7595595856,5.4724931003,332563.216712904,6248121.95835423
1429868726.71647,-33.8939931934,151.1892508621,763.0571744194,5.4724931003,332563.25397116,6248121.99843715
1429868726.7179,-33.8939928383,151.1892512764,763.3558778407,5.4944701016,332563.291587958,6248122.03848583
1429868726.71934,-33.8939924865,151.1892516912,763.655251162,5.4724931003,332563.32926197,6248122.07817824
1429868726.72075,-33.8939921365,151.1892521082,763.9589788333,5.4724931003,332563.367144362,6248122.11767181
1429868726.72219,-33.8939918381,151.1892524676,764.2656373171,4.6907083717,332563.399794837,6248122.15135001
1429868726.72364,-33.893991489,151.1892528925,764.5730494384,5.5166243297,332563.438405939,6248122.19075175
1429868726.72507,-33.8939911447,151.1892533162,764.8838110597,5.4724931003,332563.476918463,6248122.2296311
1429868726.7265,-33.8939908023,151.1892537422,765.198089656,5.4724931003,332563.51564248,6248122.2682998
1429868726.73142,-33.8939905673,151.1892540633,765.5114935916,4.6907083717,332563.544886453,6248122.29488349
1429868726.73287,-33.893990226,151.1892544973,765.8260234004,5.5166243297,332563.584347518,6248122.33343396
1429868726.73434,-33.8939898895,151.1892549299,766.1423116967,5.4724931003,332563.623702833,6248122.37145997
1429868726.73576,-33.893989555,151.1892553648,766.462451918,5.4724931003,332563.663268732,6248122.40926681
1429868726.73717,-33.89398927,151.1892557395,766.7872814393,4.6907083717,332563.697364215,6248122.44148129
1429868726.73863,-33.8939889369,151.1892561825,767.1141206606,5.5166243297,332563.737677864,6248122.47913928
1429868726.74005,-33.8939886086,151.1892566242,767.4418809944,5.4724931003,332563.777881762,6248122.51626696
1429868726.74153,-33.8939882824,151.1892570681,767.7674641532,5.4724931003,332563.818296689,6248122.55316482
1429868726.74295,-33.8939880047,151.1892574505,768.099076412,4.6907083717,332563.853118867,6248122.58459236
1429868726.7445,-33.8939876815,151.1892579007,768.4308561458,5.4944701016,332563.894120322,6248122.62116832
1429868726.74963,-33.8939874251,151.1892583088,768.7648296081,5.4724931003,332563.931357463,6248122.65026597
1429868726.75105,-33.8939871075,151.1892587616,769.0982840919,5.4724931003,332563.972615975,6248122.68621806
1429868726.75246,-33.8939868373,151.1892591517,769.4369303007,4.6907083717,332564.008160547,6248122.7168262
1429868726.75393,-33.8939865229,151.1892596108,769.7765813595,5.4944701016,332564.05000724,6248122.75243202
1429868726.75535,-33.8939862109,151.1892600722,770.1179909058,5.4944701016,332564.092064812,6248122.7877885
1429868726.75677,-33.8939859465,151.189260468,770.4601540896,4.6907083717,332564.128149386,6248122.81775812
1429868726.75824,-33.893985684,151.1892608656,770.8023172734,4.6907083717,332564.164412291,6248122.84751171
1429868726.75966,-33.893985379,151.1892613336,771.1517656197,5.4944701016,332564.207098484,6248122.88210664
1429868726.76108,-33.8939850763,151.1892618039,771.498534366,5.4944701016,332564.249994075,6248122.91644158
1429868726.76254,-33.8939848199,151.1892622072,771.8492387748,4.6907083717,332564.286792392,6248122.94553039
1429868726.76754,-33.893984637,151.1892625735,772.2051873524,4.6907083717,332564.320309891,6248122.96641044
1429868726.76895,-33.8939843416,151.1892630503,772.5582364112,5.4944701016,332564.363831305,6248122.99994857
1429868726.77039,-33.8939840498,151.1892635275,772.9138813325,5.4724931003,332564.407384399,6248123.03308384
1429868726.7718,-33.8939838018,151.1892639383,773.2717871663,4.6907083717,332564.444891752,6248123.0612525
1429868726.77322,-33.893983515,151.1892644197,773.6324563376,5.4724931003,332564.488855546,6248123.09384088
1429868726.77467,-33.8939832297,151.1892649053,773.9958051089,5.4944701016,332564.533201741,6248123.1262806
1429868726.77609,-33.893982948,151.1892653911,774.3636757052,5.4724931003,332564.577575831,6248123.15830806
1429868726.77753,-33.8939827078,151.189265811,774.732467414,4.7095458014,332564.615939906,6248123.18562435
1429868726.77898,-33.8939824314,151.1892663011,775.0984120478,5.4724931003,332564.660721571,6248123.21707941
1429868726.78039,-33.8939821565,151.1892667952,775.4695484066,5.4944701016,332564.705885282,6248123.24837093
1429868726.78534,-33.8939819599,151.1892672326,775.8473175349,5.4724931003,332564.745950435,6248123.27089271
1429868726.78676,-33.8939817289,151.1892676599,776.2257390562,4.7095458014,332564.785011121,6248123.29720326
1429868726.78817,-33.8939814632,151.1892681584,776.602234615,5.4724931003,332564.83060007,6248123.32747644
1429868726.78963,-33.8939811993,151.1892686611,776.9778927988,5.4944701016,332564.876570617,6248123.35757011
1429868726.79111,-33.8939809391,151.1892691638,777.3583240201,5.4724931003,332564.922554059,6248123.38724066
